AJ319560.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
AJ319561.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
AJ319562.1,KF799961.1.1496,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,uncultured bacterium,
AJ319563.1,AB681337.1.1470,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas japonensis,
AJ319564.1,FJ375502.1.1466,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,uncultured bacterium,
AJ319565.1,FJ950589.1.1459,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,
AJ319566.1,KF799961.1.1496,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,uncultured bacterium,
AJ319567.1,AB681337.1.1470,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas japonensis,
AJ319568.1,FJ375502.1.1466,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,uncultured bacterium,
AJ319569.1,APON01000041.73481.75006,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter johnsonii CIP 64.6,
AJ319570.1,KF799961.1.1496,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,uncultured bacterium,
AJ319571.1,GENA01018300.47.1502,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Entomophthora muscae,
AJ319572.1,FJ375502.1.1466,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,uncultured bacterium,
AJ319573.1,FJ375502.1.1466,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,uncultured bacterium,
AJ319574.1,KF799961.1.1496,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,uncultured bacterium,
AJ319575.1,CP025624.4794079.4795615,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NC02,
AJ319576.1,JF411322.1.1443,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,uncultured Acinetobacter sp.,
AJ319577.1,CP025624.4794079.4795615,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NC02,
AJ420376.1,AB663366.1.1474,Archaea,Halobacterota,Halobacteria,Halobacterales,Halococcaceae,Halococcus,Halococcus dombrowskii,
KJ917623.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
KJ917624.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
KJ917625.1,JN714405.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Halolamina,uncultured haloarchaeon,
KJ917626.1,JN714405.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Halolamina,uncultured haloarchaeon,
KJ917627.1,JN714405.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Halolamina,uncultured haloarchaeon,
KJ917628.1,JN714405.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Halolamina,uncultured haloarchaeon,
KJ917629.1,HQ400426.1.919,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Halolamina,uncultured archaeon,
KJ917630.1,JX014295.1.1473,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Halolamina,Halolamina salifodinae,
FJ492052.1,AB663464.1.1473,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloterrigena,Natrinema pellirubrum,
FJ492051.1,AB663464.1.1473,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloterrigena,Natrinema pellirubrum,
FJ492050.1,AB663464.1.1473,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloterrigena,Natrinema pellirubrum,
FJ492049.1,AB663464.1.1473,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloterrigena,Natrinema pellirubrum,
FJ492048.1,JN714443.1.1466,Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,Natronomonas,uncultured haloarchaeon,
FJ492047.1,KJ644029.1.1455,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloparvum,uncultured haloarchaeon,
AJ878078.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
AJ878079.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
AJ878081.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
AJ878082.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
AJ878083.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
AJ878084.1,JN714443.1.1466,Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,Natronomonas,uncultured haloarchaeon,
FJ971106.1,AE004437.1875505.1876977,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium salinarum NRC-1,
FJ971105.1,AE004437.1875505.1876977,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium salinarum NRC-1,
FJ971104.1,KC465602.1.1348,Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,Halomarina,uncultured euryarchaeote,
FJ971103.1,JN088920.1.948,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloparvum,uncultured archaeon,
FJ971102.1,JN714424.1.1473,Archaea,Halobacterota,Halobacteria,Halobacterales,uncultured,uncultured haloarchaeon,
FJ971101.1,KJ644046.1.1457,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Halolamina,uncultured haloarchaeon,
FJ971100.1,KC465602.1.1348,Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,Halomarina,uncultured euryarchaeote,
FJ971099.1,KJ644046.1.1457,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Halolamina,uncultured haloarchaeon,
FJ971098.1,KC465602.1.1348,Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,Halomarina,uncultured euryarchaeote,
FJ971097.1,JN714434.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloparvum,uncultured haloarchaeon,
FJ971096.1,GQ375042.1.1375,Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,Halorientalis,haloarchaeon Cry7_9.1,
FJ971095.1,JN714434.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloparvum,uncultured haloarchaeon,
FJ971094.1,JN714434.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloparvum,uncultured haloarchaeon,
FJ971093.1,AE004437.1875505.1876977,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium salinarum NRC-1,
FJ971092.1,AE004437.1875505.1876977,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium salinarum NRC-1,
FJ971091.1,AE004437.1875505.1876977,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium salinarum NRC-1,
FJ971090.1,AE004437.1875505.1876977,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium salinarum NRC-1,
FJ971089.1,AE004437.1875505.1876977,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium salinarum NRC-1,
FJ876063.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
FJ876062.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
FJ876061.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
FJ876060.1,AB663360.1.1472,Archaea,Halobacterota,Halobacteria,Halobacterales,Halobacteriaceae,Halobacterium,Halobacterium noricense,
EF127605.1,DQ351728.1.1471,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,Bacteroidetes bacterium P3,
EF127606.1,KC554260.1.1542,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,uncultured bacterium,
EF127607.1,JQ800830.1.1482,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,uncultured bacterium,
EF127608.1,FN811203.1.1452,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,uncultured Alphaproteobacteria bacterium,
EF127609.1,GQ397010.1.1471,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,uncultured bacterium,
EF127610.1,JF706671.1.1509,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,uncultured actinobacterium,
EF127611.1,FN811202.1.1494,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,uncultured Bacteroidetes bacterium,
EF127612.1,FPLS01016277.17.1515,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,metagenome,
EF127613.1,KF494737.1.1489,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Quadrisphaera,uncultured bacterium,
EF127614.1,FN811258.1.1480,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured Bacteroidetes bacterium,
EF127615.1,KF494558.1.1531,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,uncultured bacterium,
EF127616.1,AY250867.1.1446,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured bacterium,
EF127617.1,AY571795.1.1428,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured Acidobacteria bacterium,
EF127618.1,MWYY01000040.364.1866,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Acidobacteria bacterium 28-9,
EF127619.1,LC026845.1.1447,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured bacterium,
EF127620.1,DQ532250.1.1458,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,uncultured,uncultured bacterium,
EF127621.1,KF037294.1.1490,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured bacterium,
EF127622.1,KJ623645.1.1486,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured bacterium,
EF127623.1,LC026845.1.1447,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured bacterium,
EF127594.1,EU861884.1.1488,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured soil bacterium,
EF127595.1,JQ978626.1.1482,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured bacterium,
EF127596.1,AANC01000011.208.1734,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella blandensis MED217,
EF127597.1,CP018145.5661274.5662814,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus formosus,
EF127598.1,CP010517.1907596.1909115,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus gilardii CR3,
EF127599.1,CP023969.1016237.1017783,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. FDAARGOS_380,
EF127600.1,JQ746036.1.1542,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Vulcaniibacterium,Vulcaniibacterium thermophilum,
EF127601.1,DQ417336.1.1419,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella,Schlegelella aquatica,
EF127602.1,JQ732054.1.1523,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,uncultured bacterium,
EF127603.1,DQ417336.1.1419,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella,Schlegelella aquatica,
EF127604.1,JX458453.1.1480,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. W2.09-48,
AY439278.1,JX113238.1.1436,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. -Y35,
AY439277.1,JX097011.1.1413,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. C3502,
AY439276.1,DQ173037.1.1344,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Pseudomonas sp. TSBY-92,
AY439275.1,FN421944.1.1367,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,uncultured bacterium,
AY439274.1,AJ429236.1.1461,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas aurantiaca,
AY439273.1,JF237410.1.1356,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,uncultured bacterium,
AY439272.1,JN653470.1.1452,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. MS10,
AY439271.1,MH843494.1.1217,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus taichungensis,
AY439270.1,JN180186.1.1491,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,Williamsia muralis,
AY439269.1,FM872696.1.1473,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Conyzicola,uncultured bacterium,
AY439268.1,JX113238.1.1436,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. -Y35,
AY439267.1,JX097011.1.1413,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. C3502,
AY439266.1,KT597532.1.1454,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,Williamsia sp. NQ1301-2-6,
AY439265.1,JX097011.1.1413,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. C3502,
AY439264.1,ASGY01000027.42.1588,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens LMG 5329,
AY439263.1,KR906477.1.1434,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium sp. HBUM179125,
AY439262.1,AM944034.1.1474,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,Frigoribacterium sp. R-25593,
AY439261.1,AB681234.1.1477,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina sp. NBRC 100707,
AY439260.1,ANHZ02000044.29.1535,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria palustris PEL,
AY439259.1,MG279728.1.1453,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter agilis,
AY439258.1,FR691396.1.1473,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Marisediminicola,actinobacterium R-38315,
AY439257.1,JX515433.1.1485,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,uncultured bacterium,
AY439256.1,CP010836.1.5191536,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas hengshuiensis,
AY439255.1,EF493847.1.1394,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Pedococcus-Phycicoccus,Pedococcus aerophilus,
AY439254.1,DQ531645.1.1461,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. N5,
AY439253.1,DQ400509.1.1418,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Methylobacterium sp. GW2,
AY439252.1,JN377655.1.1447,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. B6,
AY439251.1,KX509548.1.1446,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,uncultured bacterium,
AY439250.1,KM403086.1.1483,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,uncultured Frigoribacterium sp.,
AY439249.1,KY445648.1.1433,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,
AY439248.1,CP012749.5722973.5724495,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. 008,
AY439247.1,CP017483.2118508.2120054,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. LM091,
AY439246.1,KX509252.1.1475,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,uncultured bacterium,
AY439245.1,HM127263.1.1435,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured bacterium,
AY439244.1,GQ288416.1.1386,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Arthrobacter sp. enrichment culture clone EWF60,
AY439243.1,CP012749.5722973.5724495,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. 008,
AY439242.1,CP012749.5722973.5724495,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. 008,
AY439241.1,KP409868.1.1264,Bacteria,Firmicutes,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,uncultured prokaryote,
AY439240.1,CP024915.487207.488746,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter agilis,
AY439239.1,CP027434.2332836.2334363,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. str. 'China',
AY439238.1,CP018134.2967832.2969358,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium paludicola,
AY439237.1,KX509252.1.1475,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,uncultured bacterium,
AY439236.1,KP843040.1.1430,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,uncultured bacterium,
AY439235.1,FN421765.1.1365,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,uncultured bacterium,
AY439234.1,KY445648.1.1433,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,
AY439233.1,DQ683574.1.1444,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. MB16,
AY439232.1,KM073946.1.1433,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. THG S6-6,
AY439231.1,KP843030.1.1438,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,uncultured bacterium,
AY439230.1,FR691400.1.1488,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rhodoglobus,Leifsonia rubra,
AY439229.1,KM073946.1.1433,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. THG S6-6,
AY439228.1,EF093123.1.1522,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. VTT E-052904,
AY439227.1,AB681234.1.1477,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina sp. NBRC 100707,
AY439226.1,KX959965.1.1458,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus taichungensis,
AY439225.1,HM818961.1.1370,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,uncultured bacterium,
AY439224.1,AB696005.1.1474,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,uncultured bacterium,
AY439223.1,MF041849.1.1426,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus sp.,
DQ147603.1,JXYP01000044.24.1519,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,Williamsia herbipolensis,
DQ147602.1,MH922828.1.1466,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp.,
DQ147601.1,KR013217.1.1550,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,uncultured bacterium,
DQ147600.1,KR013217.1.1550,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,uncultured bacterium,
DQ147599.1,JF411322.1.1443,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,uncultured Acinetobacter sp.,
DQ147598.1,AY043359.1.1467,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia amarae,
DQ147597.1,KR013217.1.1550,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,uncultured bacterium,
DQ147596.1,CP032412.508491.510056,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus lautus,
DQ147595.1,MH922828.1.1466,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp.,
DQ147594.1,KU951459.1.1486,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium sp. ChroAq 96,
KF768971.1,CP033200.52170.53699,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus,
KF768982.1,CP024185.186346.187892,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,Moraxella osloensis,
KF768996.1,AAJM01000140.1744.3228,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis serovar israelensis ATCC 35646,
KF768978.1,KY117519.1.1467,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,Nakamurella sp.,
KF768980.1,AB100409.1.1466,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,D05-2,alpha proteobacterium Shinshu-ah2,
